	BB22.10A	BB22.10AL	BB22.10AS	BB22.10ASL	BB22.11A	BB22.11AL	BB22.11AS	BB22.11ASL	BB22.12A	BB22.12AL	BB22.12AS	BB22.12ASL	BB22.13A	BB22.13AL	BB22.13AS	BB22.13ASL	BB22.14A	BB22.14AL	BB22.14AS	BB22.14ASL	BB22.15A	BB22.15AL	BB22.15AS	BB22.15ASL	BB22.16A	BB22.16AL	BB22.16AS	BB22.16ASL	BB22.1A	BB22.1AL	BB22.1AS	BB22.1ASL	BB22.2A	BB22.2AL	BB22.2AS	BB22.2ASL	BB22.3A	BB22.3AL	BB22.3AS	BB22.3ASL	BB22.4A	BB22.4AL	BB22.4AS	BB22.4ASL	BB22.5A	BB22.5AL	BB22.5AS	BB22.5ASL	BB22.6A	BB22.6AL	BB22.6AS	BB22.6ASL	BB22.7A	BB22.7AL	BB22.7AS	BB22.7ASL	BB22.8A	BB22.8AL	BB22.8AS	BB22.8ASL	BB22.9A	BB22.9AL	BB22.9AS	BB22.9ASL
BB22.5AL	72.38581575305832	68.4687545379468	95.68308640975953	91.21965999867048	72.89995759059663	70.14639695445732	99.685452693339	95.7379023702682	86.01912738262556	71.93734313216417	103.07595800843302	100.7633215727628	98.06003203023695	90.33610514232505	111.03870060218958	110.82817257332992	86.9588078438622	71.43413457596994	89.57810813500622	83.00482055200831	103.36594246835959	84.25437826710883	107.57695026295056	104.1389221129922	92.22712106605599	83.35114797892736	118.87787577932485	113.2572139904304	117.91904450960881	99.26855684011844	117.85911516599458	113.62171878924376	112.21981627494789	76.33340931859313	118.7207143294092	112.71751870643934	100.40550936630034	65.43883836271546	106.55366562336067	102.4746962039507	116.75730231227386	65.49970126128365	121.27445206248633	114.88329622234129	82.845922041698	0.0	105.96908962566218	87.5571883410612	116.4054198494191	73.5747170063731	107.89148601585725	102.95524335634575	103.34465262958747	65.95267300440202	106.73607907529615	99.01497081449718	88.92151422518066	67.0047443358438	100.30059481008695	96.43010780790479	79.82969848026468	71.32354103452845	81.20724225049472	76.7389770084835
BB22.5AS	102.05748905142505	102.34239307592608	80.92009883289543	83.15599309822491	102.3940483590801	103.35040105910201	88.18445344298291	88.49539610988812	92.13808137501664	102.7469708483867	96.61916224061349	95.88901699970911	99.2936349846465	117.50425931187918	99.39166254825741	104.87288332268888	95.02152208342717	104.70284128985121	93.38404390553383	94.17502441421647	101.65883356890022	119.75163186161252	99.57674096193632	104.05704849113297	96.70159647456839	112.31953317586921	107.89069977730834	107.9663687592359	105.56944977048923	126.93170648252864	103.44474463156705	109.38465599209269	100.64914077464597	111.86673426847557	100.32451774636051	101.22113376620578	85.4470763301073	100.09780807747534	86.6727880761199	85.20586342398848	99.9464624003078	101.43237862784414	99.94567705245332	96.46310597765631	74.3152598741083	105.96908962566218	0.0	33.73014148856677	91.51793127983741	106.21798464930873	80.81910879709974	84.2374425033946	77.77788633286323	99.35356226571191	76.46220573099893	76.09623605945548	80.39910624502747	100.09998952622071	80.98661343683919	79.717106662393	85.64584143353083	109.62822298514082	84.95114962628207	93.82476507161445
BB22.5ASL	100.9435356520068	97.92011171277053	82.65260913144841	82.33575708362531	101.27738410375595	99.73454240053297	89.52650473072983	88.23734161203886	91.92658235913372	100.51814250085255	97.24955228874559	96.15318806147914	98.43754015667537	114.35475519604431	100.79831682539917	104.76863100343398	93.83226653407596	100.97327893686987	93.62817210465309	92.17195339915175	101.63412413209151	114.2771368779644	100.9345760971015	102.27040301353983	96.83461289375929	109.76683973823008	109.7146379343514	108.61669718748172	104.82913832066714	120.24902501099757	104.37553906492904	106.56135467286519	99.08075238396022	105.84245012122273	101.88528910349714	100.12921433320636	84.86154476480742	97.10684742819963	87.74774634627482	85.78284830007837	99.74130713850043	97.88710802723622	101.00279779052325	96.65544069071784	74.27538086121417	87.5571883410612	33.73014148856677	0.0	91.90146909608858	100.35476149671534	83.72800348973648	83.45093167573884	79.3394249441991	94.56717114397712	79.99011293813281	76.08549308622604	80.52125892890895	98.01678233300164	83.01951902049552	81.21977868315972	85.32300722784721	103.17520763575955	85.07758591625	88.94870091927876
BB22.6A	115.68852853922498	109.76920561220139	91.14565015800572	89.77408870473677	116.03737498535614	111.75943963599904	92.49462733143436	91.14274735936402	100.48449620485705	112.90284989479748	98.61033494695106	97.94248634020745	102.05661010938125	122.00137275113096	98.80663810250424	102.16364965576305	102.41810181678638	114.19563719091063	102.36229381465395	101.15641580975911	104.57542244195228	127.81376238344801	102.52335470529209	106.96084663139729	103.53768461899861	120.03560027843554	108.3919746908764	108.70195495425159	105.65516574917929	133.60984211476568	102.95997870988703	108.10802981151546	102.97241544670207	118.79533410720838	99.96861275807407	99.16746752214972	88.5179612086787	111.29054955763526	85.02045350028253	83.96100923927477	85.86386204162851	110.58960774779453	85.89879249740109	81.55876340172465	92.07847069943905	116.4054198494191	91.51793127983741	91.90146909608858	0.0	111.47031162147853	79.81933410696585	79.81508325958556	80.3185741078266	109.40481388048059	82.51839041083613	80.87322015387801	86.54070427671269	111.78621233122352	83.92861210909821	82.79772746786807	96.9633723423174	115.34522593567381	97.74575483046766	99.80170005951899
BB22.6AL	73.08740136399008	63.95345764278964	92.19227922432422	85.61664058700255	73.22350717710411	64.7886745039273	94.86561109240553	89.12190762980542	79.79960770175194	67.53238237878341	97.66885948565776	95.07705129205391	92.38579529947204	81.19987665360321	102.87101791481578	100.6604417708853	81.62723197090408	68.21067655866172	85.70940602401468	77.39727864560238	100.41249665144697	87.74766830267875	103.84598300037095	103.36548689832483	86.52781394402	79.43864878553269	113.72036405544424	107.81356903711435	116.1258239531804	100.22859106422798	116.33304987148067	111.94721415356223	109.43237903639385	74.14675261907962	115.76639171379234	109.2333153245638	94.11951091121075	63.38984297929552	101.67963221076683	97.22585715173992	110.11662207486891	62.90484103688392	117.1638796186632	109.84099000787478	85.20424332097764	73.5747170063731	106.21798464930873	100.35476149671534	111.47031162147853	0.0	103.49857558421054	83.23984759402707	100.59915414058491	65.99132430068995	104.59768100375952	97.02018772900787	83.1361062253886	66.41882627952829	96.53398175774916	92.45833491317306	76.83251707508796	67.84058317026991	78.41984032149558	72.05058754273777
BB22.6AS	99.88423142246387	99.33727247455592	73.82143753789097	75.95957254182036	100.28519678341388	101.10483748814211	79.20945266304332	80.19171276857607	87.54131240353762	99.22608361834392	87.44673152374325	86.60099759604013	92.72176032727594	113.32221316801639	86.97194846379708	93.32063481364392	88.91345084520493	101.42039536398342	86.57693435879231	87.59956390683067	94.06285540860861	118.15140224737287	89.7535970490422	95.45150192880472	90.19912608516402	109.25385159767109	97.93654657620274	98.74130991343903	100.94483650386242	127.21657479024282	94.48201918961854	102.48079470211785	96.65211344059975	110.33427813836609	90.37886599046483	92.14251198319491	74.73438260940242	97.52929102932126	73.31947713466728	72.12976746099044	81.91072168772102	99.23529701316662	83.35097406695691	80.21574067384725	81.25259159660602	107.89148601585725	80.81910879709974	83.72800348973648	79.81933410696585	103.49857558421054	0.0	37.0240179754934	70.74163015700091	97.89596972182234	70.49750042155314	70.96302972494331	71.16589477660095	97.66137875951752	67.9584036390609	67.08477037991331	81.09529746337095	106.55039414036203	78.11463306628801	87.67587911612841
BB22.6ASL	99.95906388794789	94.0905251215195	77.4405559114512	75.17517207161328	100.2694515990737	96.44708328200107	81.47742457653982	79.4994766541255	86.26184064652047	96.66747948324604	88.06976794329557	86.76321143072168	91.3988473422224	107.55487663126054	88.31596930257332	91.18604527065696	88.18355280449674	98.1703945042182	88.16655995273092	85.93015367029135	95.13959826813941	115.13273004045901	92.059623354293	95.96706029590551	90.68973302350888	106.85058754295319	100.66637631677469	99.8921659153494	101.20131613660907	121.12419208875853	97.8202335380686	100.83671524768828	95.0269710854634	103.38367098551967	93.38215832276491	91.01919303417243	74.05791853308253	94.56503302771313	76.5911109180156	74.38865281211761	81.59316572396196	95.3066288318354	86.85458063107646	81.64042094639981	82.15775974690592	102.95524335634575	84.2374425033946	83.45093167573884	79.81508325958556	83.23984759402707	37.0240179754934	0.0	73.0329935309369	93.7407173953487	75.93183793636562	72.24318501467255	72.00477290735873	95.98546987700932	72.52612385925455	70.66538946831812	81.75894740413737	99.82225728275097	80.61488393261376	82.83933596142639
BB22.7A	99.10973227185872	94.53213309584694	72.43566881501751	72.32794930982355	99.67364461412447	97.52765529255839	77.49705725541529	77.33276035476302	83.75602140744009	96.97086230044731	86.0719195161298	85.24439744848634	90.31884820344227	109.41916646888846	88.46237217047286	92.74516150372493	88.91327198683241	99.6684679185044	86.49591383272003	86.56971469449437	94.52772968575769	116.52053271261873	91.97491780175343	97.15642065698474	90.1856516275	106.37369514513443	99.22684371190027	98.81023002039211	104.43321741889008	124.51000979867916	101.3133959299502	106.1053403844858	98.51336881159376	107.67364437319361	99.05627738276377	98.6691043342015	79.97141034365582	96.5864715815234	82.89884494770521	81.28247165710575	90.67725922783801	96.85939203218179	92.56122363644623	87.973097073804	75.66801804330339	103.34465262958747	77.77788633286323	79.3394249441991	80.3185741078266	100.59915414058491	70.74163015700091	73.0329935309369	0.0	94.4265435164546	67.42416895107957	65.90214687607046	71.94725714440162	96.30421709948904	71.76786065919326	70.26436881343594	79.77560822462225	102.88306609427856	78.12740926850024	84.773302066325
BB22.7AL	60.28037063412283	55.79998337629844	85.74112014269224	80.67853857324663	61.06453388495377	58.81059496895566	90.63433349908355	86.27877557316702	73.49457947960299	59.59942957478133	93.78805660349084	91.29327852837083	89.74438080711921	79.74468872179608	101.51351935882967	100.4641613597028	78.25567364099014	62.57600535922343	79.18813548262249	73.95912508187796	95.66706545527349	82.06679094417959	99.8045057191626	99.82398448649796	80.97278565536904	72.94166016559643	109.32044914236981	103.4995470335381	113.05782420440559	99.63015560982146	112.70003560096603	110.19410480110511	107.67941854642102	75.15493559738509	112.83872628039735	108.2907959634987	91.46851989008928	53.459549074413715	97.79404277518135	93.52024603771942	109.24445163732399	54.39754086165711	115.08761874766847	108.01387339070848	77.20736629545704	65.95267300440202	99.35356226571191	94.56717114397712	109.40481388048059	65.99132430068995	97.89596972182234	93.7407173953487	94.4265435164546	0.0	97.93957246697859	81.74001162214115	76.20002392107553	54.26334728491201	90.49961497109857	86.29976418242177	68.19078847439468	65.58961858486458	68.81849749171212	68.26067602264662
BB22.7AS	98.09489947388688	98.02848659352343	73.01664779436557	75.97428570392856	98.34678315728803	101.22625247059021	77.33315659764142	79.17911569571643	85.7846752253535	99.1444757649573	87.54052754993609	86.93456018395337	92.97592138185796	113.82490995779006	88.35687187143407	95.07939543843264	88.97176710688825	101.91892521947064	85.37159126444247	87.75447350277568	93.3422112521508	117.72322916901535	91.11154164833162	96.80818471152642	89.44491814169822	108.8151578601898	97.93476565397106	99.014120888999	105.02606561194416	127.08328640586551	99.8879511480154	107.36816307977585	99.93041178289937	110.27234035056912	96.51452506159086	97.79947096577304	80.92009910649843	97.00641038875611	77.78048771652854	76.3945331524433	91.99325882605882	98.49453523695071	90.56632933300695	86.98886710072061	77.546037566971	106.73607907529615	76.46220573099893	79.99011293813281	82.51839041083613	104.59768100375952	70.49750042155314	75.93183793636562	67.42416895107957	97.93957246697859	0.0	30.650863443200347	72.35227208703608	96.56628042482708	67.29121943338417	66.35587933183238	78.20783912717776	106.09915983475386	78.38282755894599	88.64926283248434
BB22.7ASL	95.53271152158392	90.97742608844555	73.21846879927172	72.4128951304825	95.90747075389643	94.823695782838	76.98429764285574	76.38818696118138	82.66004484930451	94.48611032422244	85.99173541011686	84.88599609849688	90.43314061856661	107.24453059664383	87.99922205142579	91.85015816297361	86.57063607267102	97.08191855139292	84.61677373847563	84.65340399695764	92.56750641265079	113.26003498401946	90.74191558844814	95.18925382724981	87.52785179332363	103.87245750340911	98.13662797135827	97.4706821337463	102.99777280076565	120.66768873993192	100.08449752325284	104.35071242955866	96.90847258697775	103.61331436825392	96.85201615897809	95.81835412030485	78.06164209951481	92.04665941498979	77.05983292264006	75.15130493156508	90.3743098801023	92.51964493725376	90.6722501515065	85.57096959864296	74.91073442862331	99.01497081449718	76.09623605945548	76.08549308622604	80.87322015387801	97.02018772900787	70.96302972494331	72.24318501467255	65.90214687607046	81.74001162214115	30.650863443200347	0.0	69.31741332294354	92.36201226220008	68.52521242413292	66.66532782436703	76.50044257269768	99.19183720307572	77.11177453869584	82.7876289653512
BB22.8A	77.31331867302823	75.63951468371643	59.66236764312493	58.83031594152522	77.58851443730414	77.91677631644944	65.18446897290924	64.51907449256916	66.20450537263623	74.79344979721353	75.47696228412771	73.72861733703026	77.20867815741458	92.15914323059496	78.62053944644	82.71111857544018	71.50174066560994	79.85404451364464	69.90722827493686	70.25341342064993	83.4106121260242	99.4136876584674	83.57035645852413	87.53552297984412	72.8447392319795	87.29833522896791	90.61844940055897	88.20185963411437	100.98539462915235	112.4048768198129	97.44867486459586	100.32925824552345	95.21382796521328	92.35303096496891	96.61584709276173	95.10021821872836	71.86488197712288	74.39752561064867	75.67439039407826	72.50376291533397	87.69369004042919	76.20535937911937	92.67960485884774	86.71619336312379	68.56381023495211	88.92151422518066	80.39910624502747	80.52125892890895	86.54070427671269	83.1361062253886	71.16589477660095	72.00477290735873	71.94725714440162	76.20002392107553	72.35227208703608	69.31741332294354	0.0	73.16300220456847	60.269798084823044	56.82935457876355	53.738177036820915	82.45492039547608	56.407043433515184	63.23539573478058
BB22.8AL	29.377181453982747	51.10541250002192	82.86205174244095	80.5151330574734	29.125675653194445	49.96060110400378	87.25709864419905	84.73373334180113	67.67359469544942	40.5455500623782	90.47221549001988	87.78057168051657	86.79489873383153	75.01310872879588	96.72144254824275	98.57955182510791	72.05986108978199	47.01628601730306	70.76981805548516	67.68959831228882	91.29299460925964	74.04906569893348	96.23912806846502	97.1602112911737	73.25954145748187	61.40859787635494	105.83674185258891	99.80684056395758	114.4868331744558	102.46000849348016	111.4285773088588	111.08906739431796	109.72439811689499	75.97589630058587	112.55710092840069	109.26483822528535	91.27476814100554	34.5933463700964	97.62544925913411	93.02290253883346	109.53084658472419	38.20793183621171	115.00616432286893	108.45967860092557	76.21519715562323	67.0047443358438	100.09998952622071	98.01678233300164	111.78621233122352	66.41882627952829	97.66137875951752	95.98546987700932	96.30421709948904	54.26334728491201	96.56628042482708	92.36201226220008	73.16300220456847	0.0	85.83223585623328	80.14392914538853	58.6288032548729	60.751090269504445	58.891983065620686	64.85731344278192
BB22.8AS	88.54108754087707	88.67784248216422	66.42017769982857	67.87101660735921	88.76222316515795	90.79361521371577	70.79443968790683	71.60458800427588	76.26909633611739	88.64638809479042	78.02583131098453	77.05240385390742	84.2560573153956	104.25163566265853	79.8849249187751	86.25472053660508	80.38448253949026	92.06481678983556	76.50164843737248	78.44226300641762	86.38848212032102	108.90968027378194	85.52493667197189	90.24283841290568	80.18290529318841	99.19116533690624	92.43275352822312	92.37739308865851	101.55189895642684	121.83795339371414	97.18144782550957	103.74729251815363	98.93411625439741	103.5849875266859	93.5687367036438	94.79552824601085	73.07437384123841	87.74278335275237	76.02629060652171	73.88429705063344	86.30953443068356	89.33567490842181	85.9584566264003	82.1090330556383	76.6168967307819	100.30059481008695	80.98661343683919	83.01951902049552	83.92861210909821	96.53398175774916	67.9584036390609	72.52612385925455	71.76786065919326	90.49961497109857	67.29121943338417	68.52521242413292	60.269798084823044	85.83223585623328	0.0	11.31567808317504	65.12995408111811	95.88782724438923	65.78522861858701	76.52855741004129
BB22.8ASL	84.81161831996098	83.90101886153286	64.20192280802412	64.76405869569554	85.02367756543923	86.36435123653997	68.34198097843652	68.80558766052815	72.75621347325905	84.26470556160318	76.35134967441778	74.90644651571439	81.44147769300957	100.22078654680661	77.9899788050337	83.88817123209334	77.29665165301356	87.82059355751517	73.36649190793959	74.99038769740076	83.85493038425143	105.00006811536464	83.35762800349258	87.78965044775809	76.76804018574288	95.0078953665474	90.73436203622522	90.10092155497273	99.99259474473943	118.55212717392011	96.20515138558227	101.7153270613344	97.15444041915629	99.86560240234571	93.05516500702937	93.2500940279007	70.8884715969809	83.35520494807199	74.50115071199036	72.10201839263391	84.90575078074838	84.83255450516243	85.5003453959784	81.05605803953678	73.81727843149504	96.43010780790479	79.717106662393	81.21977868315972	82.79772746786807	92.45833491317306	67.08477037991331	70.66538946831812	70.26436881343594	86.29976418242177	66.35587933183238	66.66532782436703	56.82935457876355	80.14392914538853	11.31567808317504	0.0	61.328746486928765	91.3236983612739	62.92924491777629	72.26088683095598
BB22.9A	61.30357527585201	64.70244070657716	62.777397543744016	63.233170917538324	61.78156648612204	68.30047824849234	70.92434388594938	70.72417718838535	60.237457782614655	62.84907939099717	77.18217328292502	75.03359083958182	76.26621290380051	84.55925736631319	83.06103176852531	86.76948627402345	67.09164773362949	68.39442615494545	62.457471070034515	62.96635245333955	82.07099171167047	89.74781895925227	83.44190807231605	86.42367191610613	68.29629156567688	78.83604953408117	92.63124268838985	89.3990565352636	105.46751127205786	108.06939210679568	100.8542371615619	103.39643657411702	100.45919913162459	86.451798732207	100.38163314319888	99.34870557756022	79.48316673254126	63.280711615290016	83.32875993260932	79.55373808881879	96.46090889901228	65.01967965540345	99.8110470306181	93.97793054620445	65.07957263234438	79.82969848026468	85.64584143353083	85.32300722784721	96.9633723423174	76.83251707508796	81.09529746337095	81.75894740413737	79.77560822462225	68.19078847439468	78.20783912717776	76.50044257269768	53.738177036820915	58.6288032548729	65.12995408111811	61.328746486928765	0.0	73.93595123218563	44.40431969055159	57.24050480875194
BB22.9AL	68.66698464244647	55.840958324529325	93.85556553956886	85.0888766670868	68.89563838714275	57.35402499445413	95.60986880294682	88.68479840956834	79.422218729106	62.22393862409018	99.06889993515931	95.85495367860034	91.89590285820879	77.74293022129193	106.50976156640952	102.34019642562076	83.23549527925357	64.76102777480854	86.46936631928958	78.12644723754198	100.02250479168657	78.9218413564469	106.82543815842232	102.4594864459317	87.57437143531378	74.81378940014487	116.30841654396642	107.7509176623261	119.68916324649534	97.92099933287801	119.56687865518398	112.92700585787276	112.97775924004928	79.17260476061271	120.11021534698614	114.14708908432372	99.0521480667553	62.290328266523865	105.5751310541656	101.40075252195233	113.49218913842948	60.85901530991523	120.35097735843475	112.8062553198525	86.76855595122163	71.32354103452845	109.62822298514082	103.17520763575955	115.34522593567381	67.84058317026991	106.55039414036203	99.82225728275097	102.88306609427856	65.58961858486458	106.09915983475386	99.19183720307572	82.45492039547608	60.751090269504445	95.88782724438923	91.3236983612739	73.93595123218563	0.0	77.00946897099476	43.979598171160845
BB22.9AS	58.86161801675176	66.81544355176845	62.022837457826824	63.744802528860895	59.39370710376342	69.68331432806546	70.36819588234017	70.54342618209473	60.95603671523344	64.83231565564427	77.04264878215764	75.61850470411379	79.1664191685252	86.8613966082884	82.51002047550911	87.47257050424767	66.91133796707673	68.00271017740837	63.7335606987441	64.63743682964014	82.14571991940826	91.47599068746655	82.79044563171684	87.13899850161938	68.27396436569371	80.0852292633355	93.32481674924557	90.91926509492784	105.1368435263952	110.40359350917446	100.19622335224116	104.38317843695464	100.3019850839073	87.76196393602318	100.36579899911696	99.59852873338451	79.81030089137968	62.06121158026221	83.70915571473083	79.93749546404973	97.30248314752392	64.81738168387835	99.7877803425353	94.26918993477814	65.45864787996913	81.20724225049472	84.95114962628207	85.07758591625	97.74575483046766	78.41984032149558	78.11463306628801	80.61488393261376	78.12740926850024	68.81849749171212	78.38282755894599	77.11177453869584	56.407043433515184	58.891983065620686	65.78522861858701	62.92924491777629	44.40431969055159	77.00946897099476	0.0	47.73605213708014
BB22.9ASL	71.32704442123723	60.62204432643562	73.93094902306457	66.38123456493676	71.7375307827018	63.81999452756178	77.74617171296677	71.9346912336588	67.32378013707392	65.90011626275803	83.56176696161843	80.67715645197721	80.18972812015014	79.66111904663254	89.8188535519407	87.6771364734621	72.66536010815521	68.47805743524692	74.63958422900066	68.43148303006512	87.35806966584752	85.96936498553366	91.49785515376064	89.499562424497	76.22764110747845	79.04280245152619	101.83507131721886	95.14531505172319	108.61289851850823	101.63771216670483	107.39582288804785	103.80919301699333	101.75796915204567	83.54578650748282	107.33677030973077	102.66814113938797	84.47746288123967	66.65588841511348	90.25916435614967	86.43193559483099	99.07716284454325	66.53034070895356	104.87107175526461	97.62063454348554	73.81514046291774	76.7389770084835	93.82476507161445	88.94870091927876	99.80170005951899	72.05058754273777	87.67587911612841	82.83933596142639	84.773302066325	68.26067602264662	88.64926283248434	82.7876289653512	63.23539573478058	64.85731344278192	76.52855741004129	72.26088683095598	57.24050480875194	43.979598171160845	47.73605213708014	0.0
